"CustomerID","R_Score","F_Score","M_Score","Total_Score","User_Segment"
"14413","1","2","2","5","流失风险用户"
"14414","3","3","3","9","一般用户"
"14415","5","5","5","15","高价值用户"
"14416","5","2","2","9","一般用户"
"14417","1","1","3","5","挽留用户"
"14418","5","2","3","10","一般用户"
"14419","5","3","3","11","发展用户"
"14420","3","2","3","8","一般用户"
"14421","4","3","4","11","发展用户"
"14422","5","4","5","14","高价值用户"
"14423","1","2","2","5","流失风险用户"
"14424","5","1","2","8","一般用户"
"14425","1","2","3","6","挽留用户"
"14426","5","4","5","14","高价值用户"
"14427","4","2","3","9","一般用户"
"14428","5","3","3","11","发展用户"
"14429","1","1","2","4","流失风险用户"
"14430","1","2","3","6","挽留用户"
"14431","1","2","4","7","挽留用户"
"14432","5","3","3","11","发展用户"
"14433","1","1","2","4","流失风险用户"
"14434","5","3","3","11","发展用户"
"14435","1","1","1","3","流失风险用户"
"14436","3","2","2","7","一般用户"
"14437","1","3","3","7","挽留用户"
"14438","1","1","2","4","流失风险用户"
"14439","1","3","5","9","挽留用户"
"14440","5","4","4","13","高价值用户"
"14441","5","4","4","13","高价值用户"
"14442","1","3","5","9","挽留用户"
"14443","4","3","4","11","发展用户"
"14444","1","1","2","4","流失风险用户"
"14445","1","1","2","4","流失风险用户"
"14446","5","3","3","11","发展用户"
"14447","5","3","3","11","发展用户"
"14448","1","1","1","3","流失风险用户"
"14449","5","3","4","12","发展用户"
"14450","1","3","3","7","挽留用户"
"14451","3","4","4","11","一般用户"
"14452","5","2","3","10","一般用户"
"14453","1","1","2","4","流失风险用户"
"14454","1","3","3","7","挽留用户"
"14455","1","2","3","6","挽留用户"
"14456","5","3","4","12","发展用户"
"14457","1","1","2","4","流失风险用户"
"14458","1","1","2","4","流失风险用户"
"14459","2","2","4","8","挽留用户"
"14460","3","3","3","9","一般用户"
"14461","2","4","5","11","挽留用户"
"14462","3","4","4","11","一般用户"
"14463","3","2","3","8","一般用户"
"14464","1","2","2","5","流失风险用户"
"14465","1","4","4","9","挽留用户"
"14466","5","4","4","13","高价值用户"
"14467","5","4","3","12","发展用户"
"14468","1","1","2","4","流失风险用户"
"14469","1","2","3","6","挽留用户"
"14470","5","2","3","10","一般用户"
"14471","1","2","2","5","流失风险用户"
"14472","3","3","3","9","一般用户"
"14473","3","2","2","7","一般用户"
"14474","4","2","3","9","一般用户"
"14475","3","2","3","8","一般用户"
"14476","1","1","2","4","流失风险用户"
"14477","5","2","3","10","一般用户"
"14478","1","2","3","6","挽留用户"
"14479","1","2","3","6","挽留用户"
"14480","5","2","3","10","一般用户"
"14481","2","3","4","9","挽留用户"
"14482","5","4","4","13","高价值用户"
"14483","1","2","2","5","流失风险用户"
"14484","4","2","3","9","一般用户"
"14485","4","1","2","7","一般用户"
"14486","1","2","1","4","流失风险用户"
"14487","5","3","3","11","发展用户"
"14488","3","1","3","7","一般用户"
"14489","1","2","3","6","挽留用户"
"14490","1","2","3","6","挽留用户"
"14491","2","2","2","6","流失风险用户"
"14492","1","3","3","7","挽留用户"
"14493","5","4","4","13","高价值用户"
"14494","5","2","2","9","一般用户"
"14495","4","2","2","8","一般用户"
"14496","1","3","4","8","挽留用户"
"14497","1","2","3","6","挽留用户"
"14498","4","4","4","12","高价值用户"
"14499","5","3","3","11","发展用户"
"14500","3","2","2","7","一般用户"
"14501","1","2","2","5","流失风险用户"
"14502","5","4","4","13","高价值用户"
"14503","5","3","4","12","发展用户"
"14504","4","2","3","9","一般用户"
"14505","5","4","5","14","高价值用户"
"14506","5","3","4","12","发展用户"
"14507","5","4","4","13","高价值用户"
"14508","5","3","3","11","发展用户"
"14509","1","1","1","3","流失风险用户"
"14510","1","2","3","6","挽留用户"
"14511","5","3","3","11","发展用户"
"14512","1","3","3","7","挽留用户"
"14513","3","3","3","9","一般用户"
"14514","3","3","4","10","一般用户"
"14515","5","4","4","13","高价值用户"
"14516","1","1","1","3","流失风险用户"
"14517","4","2","2","8","一般用户"
"14518","3","1","2","6","一般用户"
"14519","1","2","2","5","流失风险用户"
"14520","5","1","1","7","一般用户"
"14521","1","1","2","4","流失风险用户"
"14522","5","3","3","11","发展用户"
"14523","3","1","2","6","一般用户"
"14524","4","4","4","12","高价值用户"
"14525","5","4","5","14","高价值用户"
"14526","1","1","2","4","流失风险用户"
"14527","5","5","5","15","高价值用户"
"14528","4","1","2","7","一般用户"
"14529","3","2","3","8","一般用户"
"14530","5","4","5","14","高价值用户"
"14531","1","1","2","4","流失风险用户"
"14532","1","4","4","9","挽留用户"
"14533","5","4","4","13","高价值用户"
"14534","5","5","5","15","高价值用户"
"14535","3","3","5","11","一般用户"
"14536","1","1","2","4","流失风险用户"
"14537","4","2","3","9","一般用户"
"14538","3","3","3","9","一般用户"
"14539","5","2","3","10","一般用户"
"14540","5","4","4","13","高价值用户"
"14541","2","4","3","9","挽留用户"
"14542","1","1","2","4","流失风险用户"
"14543","5","5","5","15","高价值用户"
"14544","5","2","4","11","一般用户"
"14545","1","1","2","4","流失风险用户"
"14546","5","4","4","13","高价值用户"
"14547","5","3","4","12","发展用户"
"14548","2","3","3","8","挽留用户"
"14549","1","2","3","6","挽留用户"
"14550","5","2","3","10","一般用户"
"14551","5","3","3","11","发展用户"
"14552","2","2","2","6","流失风险用户"
"14553","5","3","3","11","发展用户"
"14554","5","2","4","11","一般用户"
"14555","4","3","3","10","发展用户"
"14556","1","2","3","6","挽留用户"
"14557","3","1","3","7","一般用户"
"14558","1","2","3","6","挽留用户"
"14559","1","1","1","3","流失风险用户"
"14560","5","5","5","15","高价值用户"
"14561","3","2","3","8","一般用户"
"14562","5","5","5","15","高价值用户"
"14563","1","2","3","6","挽留用户"
"14564","1","2","4","7","挽留用户"
"14565","3","3","4","10","一般用户"
"14566","3","2","4","9","一般用户"
"14567","4","2","3","9","一般用户"
"14568","1","1","3","5","挽留用户"
"14569","5","2","3","10","一般用户"
"14570","1","2","2","5","流失风险用户"
"14571","1","1","2","4","流失风险用户"
"14572","5","4","5","14","高价值用户"
"14573","2","4","4","10","挽留用户"
"14574","1","1","1","3","流失风险用户"
"14575","1","1","2","4","流失风险用户"
"14576","1","1","1","3","流失风险用户"
"14577","5","3","3","11","发展用户"
"14578","5","1","2","8","一般用户"
"14579","1","1","1","3","流失风险用户"
"14580","1","1","1","3","流失风险用户"
"14581","5","2","2","9","一般用户"
"14582","4","1","2","7","一般用户"
"14583","5","3","3","11","发展用户"
"14584","2","3","3","8","挽留用户"
"14585","4","3","3","10","发展用户"
"14586","1","1","2","4","流失风险用户"
"14587","5","3","3","11","发展用户"
"14588","1","1","2","4","流失风险用户"
"14589","1","1","1","3","流失风险用户"
"14590","1","5","4","10","挽留用户"
"14591","5","2","3","10","一般用户"
"14592","4","2","3","9","一般用户"
"14593","5","4","4","13","高价值用户"
"14594","5","2","3","10","一般用户"
"14595","5","3","3","11","发展用户"
"14596","1","1","2","4","流失风险用户"
"14597","5","3","4","12","发展用户"
"14598","4","2","2","8","一般用户"
"14599","1","2","2","5","流失风险用户"
"14600","1","2","3","6","挽留用户"
"14601","5","1","2","8","一般用户"
"14602","1","1","2","4","流失风险用户"
"14603","1","1","3","5","挽留用户"
"14604","1","1","1","3","流失风险用户"
"14605","1","2","3","6","挽留用户"
"14606","5","5","5","15","高价值用户"
"14607","5","4","5","14","高价值用户"
"14608","5","4","4","13","高价值用户"
"14609","3","3","3","9","一般用户"
"14610","1","2","1","4","流失风险用户"
"14611","1","2","3","6","挽留用户"
"14612","1","1","3","5","挽留用户"
"14613","1","1","1","3","流失风险用户"
"14614","1","1","2","4","流失风险用户"
"14615","1","3","3","7","挽留用户"
"14616","1","3","3","7","挽留用户"
"14617","1","2","2","5","流失风险用户"
"14618","5","3","3","11","发展用户"
"14619","1","2","3","6","挽留用户"
"14620","1","2","2","5","流失风险用户"
"14621","5","3","4","12","发展用户"
"14622","1","1","2","4","流失风险用户"
"14623","4","4","3","11","发展用户"
"14624","4","3","3","10","发展用户"
"14625","1","4","4","9","挽留用户"
"14626","5","4","4","13","高价值用户"
"14627","1","1","2","4","流失风险用户"
"14628","3","3","3","9","一般用户"
"14629","5","2","3","10","一般用户"
"14630","1","1","2","4","流失风险用户"
"14631","4","3","3","10","发展用户"
"14632","1","1","2","4","流失风险用户"
"14633","1","1","2","4","流失风险用户"
"14634","1","2","4","7","挽留用户"
"14635","1","1","2","4","流失风险用户"
"14636","4","2","3","9","一般用户"
"14637","1","1","1","3","流失风险用户"
"14638","4","1","2","7","一般用户"
"14639","4","3","4","11","发展用户"
"14640","5","4","4","13","高价值用户"
"14641","5","1","2","8","一般用户"
"14642","4","1","1","6","一般用户"
"14643","2","3","3","8","挽留用户"
"14644","3","3","4","10","一般用户"
"14645","2","2","3","7","挽留用户"
"14646","5","5","5","15","高价值用户"
"14647","1","2","2","5","流失风险用户"
"14648","1","4","4","9","挽留用户"
"14649","5","3","4","12","发展用户"
"14650","1","1","1","3","流失风险用户"
"14651","3","3","3","9","一般用户"
"14652","3","1","1","5","一般用户"
"14653","5","4","4","13","高价值用户"
"14654","1","1","2","4","流失风险用户"
"14655","5","3","4","12","发展用户"
"14656","2","3","3","8","挽留用户"
"14657","5","3","3","11","发展用户"
"14658","5","2","2","9","一般用户"
"14659","5","3","4","12","发展用户"
"14660","3","2","2","7","一般用户"
"14661","5","1","1","7","一般用户"
"14662","5","3","3","11","发展用户"
"14663","1","2","2","5","流失风险用户"
"14664","5","2","3","10","一般用户"
"14665","3","3","4","10","一般用户"
"14666","5","1","2","8","一般用户"
"14667","5","5","5","15","高价值用户"
"14668","1","1","2","4","流失风险用户"
"14669","1","3","4","8","挽留用户"
"14670","1","2","2","5","流失风险用户"
"14671","1","2","3","6","挽留用户"
"14672","1","2","3","6","挽留用户"
"14673","5","3","4","12","发展用户"
"14674","1","1","2","4","流失风险用户"
"14675","5","2","3","10","一般用户"
"14676","4","4","5","13","高价值用户"
"14677","1","1","2","4","流失风险用户"
"14678","1","1","2","4","流失风险用户"
"14679","1","2","3","6","挽留用户"
"14680","5","5","5","15","高价值用户"
"14681","3","3","3","9","一般用户"
"14682","1","3","3","7","挽留用户"
"14683","1","1","2","4","流失风险用户"
"14684","5","3","3","11","发展用户"
"14685","1","3","4","8","挽留用户"
"14686","1","3","3","7","挽留用户"
"14687","3","2","3","8","一般用户"
"14688","5","5","5","15","高价值用户"
"14689","1","1","1","3","流失风险用户"
"14690","4","2","3","9","一般用户"
"14691","4","3","4","11","发展用户"
"14692","2","4","3","9","挽留用户"
"14693","1","3","3","7","挽留用户"
"14694","1","1","2","4","流失风险用户"
"14695","1","2","3","6","挽留用户"
"14696","5","3","4","12","发展用户"
"14697","1","2","1","4","流失风险用户"
"14698","5","3","3","11","发展用户"
"14699","1","2","3","6","挽留用户"
"14700","4","3","4","11","发展用户"
"14701","5","4","4","13","高价值用户"
"14702","5","5","5","15","高价值用户"
"14703","5","1","2","8","一般用户"
"14704","5","3","3","11","发展用户"
"14706","1","1","2","4","流失风险用户"
"14707","1","2","2","5","流失风险用户"
"14708","5","3","4","12","发展用户"
"14709","5","5","5","15","高价值用户"
"14710","5","4","3","12","发展用户"
"14711","5","4","4","13","高价值用户"
"14712","5","2","3","10","一般用户"
"14713","5","5","4","14","高价值用户"
"14714","5","2","3","10","一般用户"
"14715","5","3","3","11","发展用户"
"14716","4","2","3","9","一般用户"
"14717","1","1","1","3","流失风险用户"
"14718","1","1","2","4","流失风险用户"
"14719","5","3","3","11","发展用户"
"14720","5","2","3","10","一般用户"
"14721","1","1","2","4","流失风险用户"
"14722","2","2","2","6","流失风险用户"
"14723","5","4","3","12","发展用户"
"14724","1","1","2","4","流失风险用户"
"14725","5","2","3","10","一般用户"
"14726","1","1","2","4","流失风险用户"
"14727","1","2","2","5","流失风险用户"
"14728","1","1","2","4","流失风险用户"
"14729","1","2","3","6","挽留用户"
"14730","5","3","3","11","发展用户"
"14731","4","2","2","8","一般用户"
"14732","5","4","5","14","高价值用户"
"14733","5","4","5","14","高价值用户"
"14734","1","2","3","6","挽留用户"
"14735","5","5","5","15","高价值用户"
"14736","1","2","2","5","流失风险用户"
"14737","5","2","4","11","一般用户"
"14738","4","3","3","10","发展用户"
"14739","5","5","5","15","高价值用户"
"14740","1","4","4","9","挽留用户"
"14741","5","3","3","11","发展用户"
"14742","1","1","3","5","挽留用户"
"14743","1","1","1","3","流失风险用户"
"14744","5","4","4","13","高价值用户"
"14745","3","4","4","11","一般用户"
"14746","1","2","3","6","挽留用户"
"14747","1","1","2","4","流失风险用户"
"14748","5","4","4","13","高价值用户"
"14749","1","1","2","4","流失风险用户"
"14750","1","1","1","3","流失风险用户"
"14751","1","2","1","4","流失风险用户"
"14752","4","1","2","7","一般用户"
"14753","3","2","3","8","一般用户"
"14754","4","3","3","10","发展用户"
"14755","5","5","5","15","高价值用户"
"14756","5","2","4","11","一般用户"
"14757","3","1","2","6","一般用户"
"14758","2","3","4","9","挽留用户"
"14759","5","2","3","10","一般用户"
"14760","1","1","1","3","流失风险用户"
"14761","4","2","2","8","一般用户"
"14762","1","2","2","5","流失风险用户"
"14764","4","1","2","7","一般用户"
